
total_score,Grid_score,Transform_accept_ratio,angle_constraint,atom_pair_constraint,chainbreak,coordinate_constraint,dihedral_constraint,dslf_ca_dih,dslf_cs_ang,dslf_ss_dih,dslf_ss_dst,fa_atr,fa_dun,fa_elec,fa_pair,fa_rep,fa_sol,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,if_X_angle_constraint,if_X_atom_pair_constraint,if_X_chainbreak,if_X_coordinate_constraint,if_X_dihedral_constraint,if_X_dslf_ca_dih,if_X_dslf_cs_ang,if_X_dslf_ss_dih,if_X_dslf_ss_dst,if_X_fa_atr,if_X_fa_dun,if_X_fa_elec,if_X_fa_pair,if_X_fa_rep,if_X_fa_sol,if_X_hbond_bb_sc,if_X_hbond_lr_bb,if_X_hbond_sc,if_X_hbond_sr_bb,if_X_omega,if_X_p_aa_pp,if_X_pro_close,if_X_ref,if_X_res_type_constraint,interface_delta_X,ligand_is_touching_X,omega,p_aa_pp,pro_close,ref,res_type_constraint,total_score_X,vdw_grid_X,description
-1704.35,-15.0,0.86,0.0,0.0,0.0,1.539,0.0,0.0,0.0,0.0,0.0,-1703.025,200.065,-57.606,-50.335,271.113,788.031,-98.729,-161.688,-82.824,-411.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.233,0.0,-0.583,0.68,0.449,3.791,-0.25,0.0,-4.544,0.0,0.0,0.0,0.0,0.0,0.0,-5.69,1.0,63.785,-55.728,5.676,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0005
-1766.901,-15.0,0.902,0.0,0.0,0.0,2.576,0.0,0.0,0.0,0.0,0.0,-1704.97,201.63,-57.47,-50.495,209.455,788.832,-101.702,-161.527,-83.458,-413.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.538,0.0,0.022,0.71,0.277,3.251,-0.05,0.0,-2.228,0.0,0.0,0.0,0.0,0.0,0.0,-3.556,1.0,65.535,-55.483,6.07,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0005
-1753.937,-15.0,0.89,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,-1708.963,204.718,-57.179,-49.668,215.064,792.248,-102.477,-162.277,-79.08,-411.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.995,0.0,-0.443,0.646,0.57,6.261,-2.255,0.0,-3.24,0.0,0.0,0.0,0.0,0.0,0.0,-5.457,1.0,63.053,-54.154,5.874,0.981,-413.0,-15.0,-15.0,MAL_relax_MOL_0005
-1759.319,-15.0,0.904,0.0,0.0,0.0,1.093,0.0,0.0,0.0,0.0,0.0,-1704.556,202.288,-57.506,-49.449,211.707,790.769,-98.288,-162.216,-81.737,-411.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.025,0.0,-0.626,0.652,0.434,6.77,-1.936,0.0,-4.713,0.0,0.0,0.0,0.0,0.0,0.0,-6.444,1.0,61.466,-54.421,6.05,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0005
-1758.458,-14.0,0.842,0.0,0.0,0.0,1.489,0.0,0.0,0.0,0.0,0.0,-1704.243,204.443,-58.02,-50.615,217.466,789.799,-100.757,-160.963,-84.311,-412.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.858,0.0,-0.208,0.65,0.26,2.366,-0.091,0.0,-2.898,0.0,0.0,0.0,0.0,0.0,0.0,-4.78,1.0,61.593,-54.771,5.642,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0005
-1749.591,-14.0,0.848,0.0,0.0,0.0,2.044,0.0,0.0,0.0,0.0,0.0,-1706.166,202.414,-57.385,-50.973,220.11,791.359,-98.672,-160.976,-78.391,-411.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.483,0.0,0.18,0.0,0.22,4.259,-0.07,0.0,-0.233,0.0,0.0,0.0,0.0,0.0,0.0,-1.128,1.0,60.318,-54.662,5.532,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0005
-1768.12,-14.0,0.874,0.0,0.0,0.0,2.202,0.0,0.0,0.0,0.0,0.0,-1706.389,203.699,-58.061,-51.259,212.033,790.412,-102.085,-161.625,-86.109,-411.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.007,0.0,-0.558,0.0,0.221,4.324,-0.049,0.0,-4.951,0.0,0.0,0.0,0.0,0.0,0.0,-8.02,1.0,63.107,-55.614,5.669,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0005
-1758.368,-15.0,0.906,0.0,0.0,0.0,1.458,0.0,0.0,0.0,0.0,0.0,-1704.262,203.265,-57.776,-51.284,217.776,790.57,-99.927,-161.26,-86.291,-411.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.395,0.0,-0.224,0.0,0.459,4.874,-0.074,0.0,-5.951,0.0,0.0,0.0,0.0,0.0,0.0,-7.311,1.0,63.847,-55.577,5.723,-0.872,-412.0,-14.0,-14.0,MAL_relax_MOL_0005
-1766.848,-15.0,0.876,0.0,0.0,0.0,1.882,0.0,0.0,0.0,0.0,0.0,-1704.927,204.35,-58.276,-50.77,211.786,790.212,-102.855,-161.152,-84.779,-410.641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.024,0.0,-0.438,0.648,0.464,3.099,-2.49,0.0,-3.024,0.0,0.0,0.0,0.0,0.0,0.0,-7.765,1.0,59.882,-54.354,5.664,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0006
-1684.117,-15.0,0.872,0.0,0.0,0.0,1.142,0.0,0.0,0.0,0.0,0.0,-1704.97,199.863,-57.402,-51.029,269.047,789.935,-101.546,-160.487,-78.306,-413.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.103,0.0,-0.101,0.0,0.262,3.198,-0.044,0.0,-3.007,0.0,0.0,0.0,0.0,0.0,0.0,-5.795,1.0,62.772,-57.05,29.851,-0.872,-412.0,-14.0,-14.0,MAL_relax_MOL_0006
-1754.245,-15.0,0.882,0.0,0.0,0.0,1.907,0.0,0.0,0.0,0.0,0.0,-1698.33,201.87,-56.787,-51.602,210.984,783.513,-96.992,-162.131,-78.624,-410.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.31,0.0,-0.033,0.0,0.777,3.835,-1.55,0.0,-1.983,0.0,0.0,0.0,0.0,0.0,0.0,-6.265,1.0,61.141,-54.394,5.83,1.087,-411.0,-13.0,-13.0,MAL_relax_MOL_0006
-1767.042,-15.0,0.904,0.0,0.0,0.0,2.546,0.0,0.0,0.0,0.0,0.0,-1706.11,202.282,-57.703,-51.171,212.512,790.52,-100.686,-161.661,-85.752,-411.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.312,0.0,-0.202,0.0,0.421,2.463,-0.097,0.0,-4.489,0.0,0.0,0.0,0.0,0.0,0.0,-7.216,1.0,62.883,-55.678,5.596,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0006
-1766.985,-15.0,0.836,0.0,0.0,0.0,2.531,0.0,0.0,0.0,0.0,0.0,-1704.237,201.224,-57.777,-50.978,216.049,788.8,-104.709,-161.222,-85.289,-412.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.805,0.0,-0.466,0.0,0.569,4.417,-2.592,0.0,-5.671,0.0,0.0,0.0,0.0,0.0,0.0,-10.549,1.0,63.168,-55.579,6.077,-0.872,-412.0,-14.0,-14.0,MAL_relax_MOL_0006
-1758.354,-15.0,0.882,0.0,0.0,0.0,1.587,0.0,0.0,0.0,0.0,0.0,-1704.07,203.845,-57.478,-50.902,215.642,787.949,-102.651,-161.91,-79.583,-410.911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.13,0.0,-0.312,0.653,0.362,3.558,-2.139,0.0,-2.977,0.0,0.0,0.0,0.0,0.0,0.0,-6.986,1.0,61.832,-54.501,5.668,-0.872,-412.0,-14.0,-14.0,MAL_relax_MOL_0006
-1758.326,-13.0,0.824,0.0,0.0,0.0,2.405,0.0,0.0,0.0,0.0,0.0,-1699.509,201.29,-56.86,-51.288,210.817,785.563,-98.364,-162.393,-81.009,-411.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.044,0.0,-0.071,0.0,0.687,4.732,-1.991,0.0,-2.875,0.0,0.0,0.0,0.0,0.0,0.0,-7.563,1.0,62.708,-53.38,5.718,-1.431,-411.0,-14.0,-14.0,MAL_relax_MOL_0006
-1693.57,-15.0,0.846,0.0,0.0,0.0,3.435,0.0,0.0,0.0,0.0,0.0,-1706.763,197.961,-58.021,-50.839,267.771,793.216,-102.548,-161.489,-85.065,-413.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.729,0.0,-0.328,0.697,0.294,3.731,-0.037,0.0,-4.614,0.0,0.0,0.0,0.0,0.0,0.0,-5.987,1.0,61.467,-55.707,29.711,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0006
-1702.962,-15.0,0.93,0.0,0.0,0.0,1.71,0.0,0.0,0.0,0.0,0.0,-1705.183,200.772,-57.841,-50.656,272.528,790.871,-99.069,-161.586,-82.499,-412.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.085,0.0,0.045,0.682,0.337,3.003,-0.08,0.0,-2.45,0.0,0.0,0.0,0.0,0.0,0.0,-3.548,1.0,62.405,-55.166,5.961,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0006
-1763.847,-15.0,0.872,0.0,0.0,0.0,3.138,0.0,0.0,0.0,0.0,0.0,-1704.372,203.426,-57.702,-51.527,211.45,788.353,-100.623,-160.825,-84.28,-411.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.321,0.0,-0.542,0.0,0.2,4.162,-0.02,0.0,-5.407,0.0,0.0,0.0,0.0,0.0,0.0,-7.928,1.0,62.725,-55.321,6.311,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0006
-1762.308,-15.0,0.846,0.0,0.0,0.0,3.256,0.0,0.0,0.0,0.0,0.0,-1707.259,201.333,-57.804,-52.047,214.504,791.03,-99.266,-161.96,-85.569,-410.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.857,0.0,-0.418,0.0,1.191,4.226,-2.276,0.0,-5.772,0.0,0.0,0.0,0.0,0.0,0.0,-10.906,1.0,60.165,-54.795,5.522,2.56,-411.0,-15.0,-15.0,MAL_relax_MOL_0006
-1763.132,-15.0,0.826,0.0,0.0,0.0,1.501,0.0,0.0,0.0,0.0,0.0,-1704.542,204.375,-58.252,-50.838,213.519,790.384,-100.614,-160.832,-85.154,-411.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.127,0.0,-0.217,0.655,0.226,2.441,-0.14,0.0,-2.779,0.0,0.0,0.0,0.0,0.0,0.0,-4.94,1.0,60.267,-54.201,5.683,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0006
-1697.486,-15.0,0.92,0.0,0.0,0.0,2.602,0.0,0.0,0.0,0.0,0.0,-1706.061,201.266,-58.025,-50.513,281.06,792.317,-102.316,-160.512,-81.857,-414.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.405,0.0,-0.13,0.698,0.241,2.887,-0.083,0.0,-2.771,0.0,0.0,0.0,0.0,0.0,0.0,-3.563,1.0,61.777,-55.733,5.659,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0007
-1704.635,-15.0,0.888,0.0,0.0,0.0,1.411,0.0,0.0,0.0,0.0,0.0,-1702.398,202.489,-57.537,-50.685,267.129,788.244,-99.674,-161.243,-83.337,-411.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.822,0.0,-0.021,0.652,0.205,3.423,-0.043,0.0,-3.092,0.0,0.0,0.0,0.0,0.0,0.0,-3.698,1.0,62.037,-54.337,7.347,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0007
-1753.832,-15.0,0.86,0.0,0.0,0.0,1.528,0.0,0.0,0.0,0.0,0.0,-1699.966,200.99,-56.933,-51.548,209.705,784.552,-96.999,-162.843,-77.117,-411.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.336,0.0,-0.096,0.0,0.927,3.2,-2.919,0.0,-0.007,0.0,0.0,0.0,0.0,0.0,0.0,-6.231,1.0,63.844,-54.059,6.035,1.087,-411.0,-15.0,-15.0,MAL_relax_MOL_0007
-1756.096,-14.0,0.862,0.0,0.0,0.0,2.22,0.0,0.0,0.0,0.0,0.0,-1702.662,200.907,-56.705,-50.531,210.253,786.11,-94.591,-162.175,-80.789,-410.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.667,0.0,0.013,0.0,0.591,2.952,-0.538,0.0,-3.01,0.0,0.0,0.0,0.0,0.0,0.0,-6.659,1.0,63.151,-53.874,5.573,-1.002,-411.0,-15.0,-15.0,MAL_relax_MOL_0007
-1702.509,-15.0,0.93,0.0,0.0,0.0,1.392,0.0,0.0,0.0,0.0,0.0,-1705.376,201.681,-58.148,-50.551,270.869,791.469,-100.119,-160.552,-83.11,-413.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.941,0.0,-0.226,0.692,0.254,3.119,-0.086,0.0,-2.73,0.0,0.0,0.0,0.0,0.0,0.0,-3.918,1.0,63.17,-53.014,5.741,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0007
-1773.547,-15.0,0.878,0.0,0.0,0.0,2.749,0.0,0.0,0.0,0.0,0.0,-1706.424,203.63,-57.308,-51.372,211.558,790.446,-106.343,-160.457,-84.774,-411.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.582,0.0,-0.07,0.0,1.341,3.795,-2.206,0.0,-2.851,0.0,0.0,0.0,0.0,0.0,0.0,-6.574,1.0,60.37,-56.19,5.404,-0.872,-412.0,-14.0,-14.0,MAL_relax_MOL_0007
-1758.316,-11.0,0.878,0.0,0.0,0.0,2.055,0.0,0.0,0.0,0.0,0.0,-1701.257,200.474,-56.962,-51.442,212.742,784.648,-97.183,-163.255,-80.836,-410.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.695,0.0,-0.183,0.0,0.68,3.146,-2.746,0.0,-3.224,0.0,0.0,0.0,0.0,0.0,0.0,-9.022,1.0,61.346,-54.794,5.563,1.516,-410.0,-15.0,-15.0,MAL_relax_MOL_0007
-1769.418,-15.0,0.862,0.0,0.0,0.0,2.682,0.0,0.0,0.0,0.0,0.0,-1704.351,202.771,-57.864,-51.271,210.607,790.593,-102.006,-161.643,-85.679,-413.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.387,0.0,0.017,0.0,0.206,3.684,-0.086,0.0,-2.173,0.0,0.0,0.0,0.0,0.0,0.0,-3.74,1.0,63.546,-55.391,4.592,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0007
-1764.088,-15.0,0.864,0.0,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,-1708.956,202.823,-57.282,-51.594,212.981,789.387,-101.426,-161.644,-81.729,-411.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.467,0.0,-0.352,0.0,0.708,5.053,-2.87,0.0,-3.214,0.0,0.0,0.0,0.0,0.0,0.0,-9.142,1.0,63.657,-55.344,5.86,0.981,-413.0,-14.0,-14.0,MAL_relax_MOL_0007
-1762.98,-15.0,0.846,0.0,0.0,0.0,2.443,0.0,0.0,0.0,0.0,0.0,-1697.761,199.461,-57.946,-51.452,213.489,785.618,-101.144,-162.183,-85.309,-412.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.129,0.0,-0.43,0.0,0.599,4.731,-4.866,0.0,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,-7.225,1.0,63.39,-55.534,6.15,1.087,-411.0,-15.0,-15.0,MAL_relax_MOL_0007
-1759.934,-15.0,0.892,0.0,0.0,0.0,2.325,0.0,0.0,0.0,0.0,0.0,-1702.765,201.948,-57.395,-51.384,214.212,789.543,-98.2,-162.17,-83.554,-412.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.654,0.0,-0.164,0.0,0.187,3.666,-0.074,0.0,-3.832,0.0,0.0,0.0,0.0,0.0,0.0,-4.87,1.0,61.546,-54.74,6.401,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0007
-1756.81,-15.0,0.874,0.0,0.0,0.0,1.406,0.0,0.0,0.0,0.0,0.0,-1705.623,201.358,-58.225,-49.85,215.116,791.166,-98.843,-162.099,-81.32,-412.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.735,0.0,-0.158,0.659,0.22,3.711,-0.121,0.0,-0.245,0.0,0.0,0.0,0.0,0.0,0.0,-1.668,1.0,63.818,-55.843,7.015,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0007
-1767.45,-15.0,0.832,0.0,0.0,0.0,2.009,0.0,0.0,0.0,0.0,0.0,-1703.296,203.034,-58.255,-51.659,213.921,789.61,-98.982,-163.532,-88.013,-411.511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.534,0.0,-0.598,0.0,0.284,3.996,-2.449,0.0,-5.879,0.0,0.0,0.0,0.0,0.0,0.0,-10.18,1.0,61.745,-55.383,5.734,-0.872,-412.0,-14.0,-14.0,MAL_relax_MOL_0008
-1762.048,-15.0,0.89,0.0,0.0,0.0,1.997,0.0,0.0,0.0,0.0,0.0,-1703.384,203.458,-57.76,-50.686,213.926,789.315,-100.084,-160.391,-84.659,-411.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.834,0.0,-0.266,0.655,0.176,2.35,-0.094,0.0,-2.936,0.0,0.0,0.0,0.0,0.0,0.0,-4.95,1.0,60.474,-55.868,5.634,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0008
-1758.171,-15.0,0.874,0.0,0.0,0.0,1.972,0.0,0.0,0.0,0.0,0.0,-1703.907,202.214,-57.572,-49.749,212.878,786.785,-98.933,-161.22,-82.892,-411.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.821,0.0,-0.037,0.65,0.912,3.422,-0.093,0.0,-2.639,0.0,0.0,0.0,0.0,0.0,0.0,-4.608,1.0,61.524,-55.258,7.35,1.646,-412.0,-15.0,-15.0,MAL_relax_MOL_0008
-1711.198,-15.0,0.794,0.0,0.0,0.0,2.264,0.0,0.0,0.0,0.0,0.0,-1705.03,202.692,-57.39,-51.775,266.734,789.472,-100.982,-161.008,-83.614,-410.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.905,0.0,-0.498,0.0,0.646,3.842,-2.676,0.0,-3.226,0.0,0.0,0.0,0.0,0.0,0.0,-8.817,1.0,60.098,-55.082,5.953,-0.872,-412.0,-14.0,-14.0,MAL_relax_MOL_0008
-1769.047,-15.0,0.902,0.0,0.0,0.0,2.297,0.0,0.0,0.0,0.0,0.0,-1703.011,204.562,-58.36,-49.878,210.696,788.999,-105.247,-161.673,-86.062,-411.953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.269,0.0,-0.517,0.653,0.475,4.903,-0.129,0.0,-5.284,0.0,0.0,0.0,0.0,0.0,0.0,-6.169,1.0,61.71,-54.395,6.141,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0008
-1748.88,-15.0,0.906,0.0,0.0,0.0,3.662,0.0,0.0,0.0,0.0,0.0,-1703.803,200.261,-56.872,-51.093,217.337,788.059,-97.436,-161.992,-82.625,-411.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.378,0.0,-0.1,0.0,0.389,4.235,-0.004,0.0,-4.739,0.0,0.0,0.0,0.0,0.0,0.0,-6.598,1.0,65.89,-51.86,6.441,-0.872,-412.0,-13.0,-13.0,MAL_relax_MOL_0008
-1767.048,-14.0,0.91,0.0,0.0,0.0,3.633,0.0,0.0,0.0,0.0,0.0,-1705.562,201.312,-57.782,-51.673,214.29,790.166,-101.903,-159.917,-87.962,-411.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.855,0.0,-0.514,0.0,0.295,3.757,-2.778,0.0,-5.816,0.0,0.0,0.0,0.0,0.0,0.0,-11.912,1.0,62.586,-55.63,5.926,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0008
-1713.66,-15.0,0.894,0.0,0.0,0.0,3.007,0.0,0.0,0.0,0.0,0.0,-1705.288,203.502,-58.873,-51.333,269.752,791.559,-101.575,-162.14,-87.922,-413.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.045,0.0,-0.33,0.0,0.049,3.707,-0.053,0.0,-2.932,0.0,0.0,0.0,0.0,0.0,0.0,-4.604,1.0,61.903,-55.759,6.315,-0.872,-412.0,-14.0,-14.0,MAL_relax_MOL_0008
-1760.525,-15.0,0.894,0.0,0.0,0.0,2.795,0.0,0.0,0.0,0.0,0.0,-1704.576,201.698,-58.521,-51.011,218.169,791.936,-102.03,-160.159,-85.085,-411.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.776,0.0,-0.788,0.657,0.067,3.976,-0.092,0.0,-5.507,0.0,0.0,0.0,0.0,0.0,0.0,-7.463,1.0,60.261,-55.889,5.763,-0.872,-412.0,-14.0,-14.0,MAL_relax_MOL_0008
-1747.962,-15.0,0.894,0.0,0.0,0.0,1.676,0.0,0.0,0.0,0.0,0.0,-1698.616,201.444,-57.71,-49.72,211.866,788.549,-97.566,-161.645,-74.701,-410.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.384,0.0,0.033,0.65,0.076,3.256,-0.053,0.0,-0.114,0.0,0.0,0.0,0.0,0.0,0.0,-0.537,1.0,61.138,-54.965,5.88,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0008
-1761.594,-15.0,0.892,0.0,0.0,0.0,1.997,0.0,0.0,0.0,0.0,0.0,-1704.812,200.204,-57.818,-51.147,218.115,789.936,-102.287,-162.703,-83.675,-412.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.891,0.0,-0.004,0.0,0.634,2.677,-0.045,0.0,-2.352,0.0,0.0,0.0,0.0,0.0,0.0,-4.979,1.0,63.631,-55.724,5.829,1.217,-412.0,-15.0,-15.0,MAL_relax_MOL_0008
-1754.337,-15.0,0.86,0.0,0.0,0.0,2.116,0.0,0.0,0.0,0.0,0.0,-1706.301,201.199,-57.44,-51.06,220.283,789.461,-100.326,-162.916,-78.315,-412.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.034,0.0,-0.245,0.0,0.353,4.044,-0.046,0.0,-2.645,0.0,0.0,0.0,0.0,0.0,0.0,-4.573,1.0,62.958,-55.84,6.1,0.981,-413.0,-15.0,-15.0,MAL_relax_MOL_0008
-1703.57,-15.0,0.886,0.0,0.0,0.0,2.942,0.0,0.0,0.0,0.0,0.0,-1704.666,200.96,-57.743,-52.07,266.472,790.641,-96.482,-161.845,-83.627,-411.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.709,0.0,-0.543,0.0,2.426,4.676,-1.137,0.0,-5.61,0.0,0.0,0.0,0.0,0.0,0.0,-6.898,1.0,60.9,-55.093,5.915,2.56,-411.0,-14.0,-14.0,MAL_relax_MOL_0009
-1755.488,-15.0,0.898,0.0,0.0,0.0,1.314,0.0,0.0,0.0,0.0,0.0,-1706.002,202.075,-57.499,-50.458,219.003,790.396,-102.309,-161.74,-78.356,-412.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.225,0.0,-0.074,0.7,0.472,2.154,-0.088,0.0,-2.732,0.0,0.0,0.0,0.0,0.0,0.0,-4.793,1.0,62.88,-55.391,5.779,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0009
-1740.691,-15.0,0.89,0.0,0.0,0.0,2.271,0.0,0.0,0.0,0.0,0.0,-1702.189,200.833,-57.569,-52.095,232.203,787.386,-99.526,-161.875,-84.541,-411.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.153,0.0,-0.472,0.0,1.311,4.793,-1.466,0.0,-8.176,0.0,0.0,0.0,0.0,0.0,0.0,-11.162,1.0,61.613,-55.562,5.79,4.649,-411.0,-14.0,-14.0,MAL_relax_MOL_0009
-1762.506,-12.0,0.846,0.0,0.0,0.0,2.473,0.0,0.0,0.0,0.0,0.0,-1701.7,201.149,-57.296,-50.242,210.977,786.108,-98.511,-160.572,-85.338,-411.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.95,0.0,-0.429,0.0,0.686,4.216,-2.454,0.0,-5.741,0.0,0.0,0.0,0.0,0.0,0.0,-11.672,1.0,63.408,-55.356,6.323,-1.431,-411.0,-14.0,-14.0,MAL_relax_MOL_0009
-1764.361,-15.0,0.882,0.0,0.0,0.0,3.174,0.0,0.0,0.0,0.0,0.0,-1704.94,204.123,-57.677,-51.676,211.096,787.562,-100.582,-162.619,-84.755,-410.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.481,0.0,-0.575,0.0,0.233,4.386,-0.031,0.0,-5.35,0.0,0.0,0.0,0.0,0.0,0.0,-7.817,1.0,62.505,-56.543,6.132,3.499,-413.0,-15.0,-15.0,MAL_relax_MOL_0009
-1756.215,-15.0,0.87,0.0,0.0,0.0,2.285,0.0,0.0,0.0,0.0,0.0,-1706.467,202.707,-57.088,-50.412,215.984,790.928,-101.225,-161.435,-80.841,-411.859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.609,0.0,0.16,0.0,0.644,4.1,-0.959,0.0,-1.359,0.0,0.0,0.0,0.0,0.0,0.0,-4.023,1.0,62.833,-55.199,6.446,-0.872,-412.0,-13.0,-13.0,MAL_relax_MOL_0009
-1758.341,-15.0,0.86,0.0,0.0,0.0,2.612,0.0,0.0,0.0,0.0,0.0,-1703.214,201.28,-57.284,-50.597,211.747,788.022,-100.602,-159.807,-79.749,-410.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.843,0.0,-0.238,0.654,0.216,2.157,-0.071,0.0,-2.561,0.0,0.0,0.0,0.0,0.0,0.0,-4.687,1.0,60.042,-55.619,5.591,1.646,-412.0,-15.0,-15.0,MAL_relax_MOL_0009
-1756.367,-15.0,0.888,0.0,0.0,0.0,1.393,0.0,0.0,0.0,0.0,0.0,-1706.133,201.271,-57.653,-51.052,217.128,791.046,-99.272,-162.13,-82.216,-412.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.079,0.0,-0.033,0.661,0.402,3.457,-0.061,0.0,-2.906,0.0,0.0,0.0,0.0,0.0,0.0,-4.56,1.0,63.642,-54.861,7.257,0.981,-413.0,-14.0,-14.0,MAL_relax_MOL_0009
